"|aA system of chemistry for the use of students of medicine /|cby Franklin Bache |aBache, Franklin,|d1792-1864"
"|aLandmarks in organo-transition metal chemistry :|ba personal view /|cHelmut Werner |aWerner, Helmut,|cProf. Dr"
"|aRespiration and the Lavoisier tradition:|btheory and modification, 1777-1850|c[by] Charles A. Culotta |aCulotta, Charles A"
"|aThe Department of Chemistry, Stanford University, 1891-1976 :|ba brief account of the first eighty-five years /|cEric Hutchinson |aHuchinson, Eric"
|aLipo-proteins |aFaraday Society
|aHydrocarbons |aFaraday Society
"|aProgressive enlightenment :|bthe origins of the gaslight industry, 1780-1820 /|cLeslie Tomory |aTomory, Leslie,|d1974-"
|aConfigurations and interactions of macromolecules and liquid crystals |aFaraday Society
"|aNiels Bohr and the quantum atom :|bthe Bohr model of atomic structure, 1913-1925 /|cHelge Kragh |aKragh, Helge,|d1944- |a1st ed"
|aElectrode processes |aFaraday Society
|aThe physical chemistry of dyeing and tanning |aFaraday Society
"|aInventing chemistry :|bHerman Boerhaave and the reform of the chemical arts /|cJohn C. Powers |aPowers, John C.,|d1968-"
"|aQuantitative chemical analysis /|cBy T.E. Thorpe |aThorpe, T. E.|q(Thomas Edward),|d1845-1925"
"|aInnovations in industrial and engineering chemistry :|ba century of achievements and prospects for the new millennium /|cWilliam H. Flank, Martin A. Abraham, Michael A. Matthews, [editors] ; sponsored by the ACS Division of Industrial and Engineering Chemistry, Inc"
